Fecha Hora,Fecha Hora(RAW),Trafico suma (volumen),Trafico suma (volumen)(RAW),Trafico suma (velocidad),Trafico suma (velocidad)(RAW),Trafico in (volumen),Trafico in (volumen)(RAW),Trafico in (velocidad),Trafico in (velocidad)(RAW),Trafico out (volumen),Trafico out (volumen)(RAW),Trafico out (velocidad),Trafico out (velocidad)(RAW),Downtime,Downtime(RAW),Cobertura,Cobertura(RAW)
02.08.2019 01:00:00 PM - 02:00:00 PM,43679.79167,"39,848,845 KByte",40805217542,"90,686 kbit/s",11335727.29,"33,873,163 KByte",34686118771,"77,087 kbit/s",9635835.978,"5,975,682 KByte",6119098771,"13,599 kbit/s",1699891.316,0%,0,100%,9999
02.08.2019 02:00:00 PM - 03:00:00 PM,43679.83333,"44,873,846 KByte",45950817903,"102,122 kbit/s",12765215.31,"35,281,571 KByte",36128328780,"80,292 kbit/s",10036511.14,"9,592,275 KByte",9822489123,"21,830 kbit/s",2728704.173,0%,0,100%,9999
02.08.2019 03:00:00 PM - 04:00:00 PM,43679.875,"48,131,276 KByte",49286426939,"109,532 kbit/s",13691548.89,"38,433,848 KByte",39356260623,"87,464 kbit/s",10932993.11,"9,697,428 KByte",9930166317,"22,068 kbit/s",2758555.773,0%,0,100%,9999
02.08.2019 04:00:00 PM - 05:00:00 PM,43679.91667,"44,244,788 KByte",45306662488,"100,689 kbit/s",12586162.95,"34,836,455 KByte",35672530048,"79,278 kbit/s",9909806.887,"9,408,332 KByte",9634132440,"21,411 kbit/s",2676356.061,0%,0,100%,9999
02.08.2019 05:00:00 PM - 06:00:00 PM,43679.95833,"30,718,796 KByte",31456046618,"69,909 kbit/s",8738567.489,"25,241,336 KByte",25847128019,"57,443 kbit/s",7180396.04,"5,477,460 KByte",5608918600,"12,465 kbit/s",1558171.448,0%,0,100%,9999
02.08.2019 06:00:00 PM - 07:00:00 PM,43680,"30,255,043 KByte",30981164218,"68,852 kbit/s",8606548.348,"25,991,009 KByte",26614792949,"59,149 kbit/s",7393573.097,"4,264,034 KByte",4366371269,"9,704 kbit/s",1212975.251,0%,0,100%,9999
02.08.2019 07:00:00 PM - 08:00:00 PM,43680.04167,"24,273,066 KByte",24855619762,"55,239 kbit/s",6904856.687,"20,222,239 KByte",20707572385,"46,020 kbit/s",5752534.88,"4,050,828 KByte",4148047377,"9,219 kbit/s",1152321.807,0%,0,100%,9999
02.08.2019 08:00:00 PM - 09:00:00 PM,43680.08333,"21,084,923 KByte",21590960846,"47,984 kbit/s",5998022.282,"18,854,126 KByte",19306625078,"42,907 kbit/s",5363428.16,"2,230,797 KByte",2284335769,"5,077 kbit/s",634594.1219,0%,0,100%,9999
02.08.2019 09:00:00 PM - 10:00:00 PM,43680.125,"15,527,570 KByte",15900231907,"35,337 kbit/s",4417074.636,"13,885,084 KByte",14218326485,"31,599 kbit/s",3949842.345,"1,642,486 KByte",1681905421,"3,738 kbit/s",467232.2907,0%,0,100%,9999
02.08.2019 10:00:00 PM - 11:00:00 PM,43680.16667,"6,095,073 KByte",6241354931,"13,871 kbit/s",1733873.458,"5,032,095 KByte",5152864906,"11,452 kbit/s",1431486.559,"1,062,979 KByte",1088490026,"2,419 kbit/s",302386.8993,0%,0,100%,9999
02.08.2019 11:00:00 PM - 12:00:00 AM,43680.20833,"2,685,011 KByte",2749451205,"6,110 kbit/s",763804.3397,"1,956,683 KByte",2003643816,"4,453 kbit/s",556617.2039,"728,328 KByte",745807389,"1,657 kbit/s",207187.1358,0%,0,100%,9999
03.08.2019 12:00:00 AM - 01:00:00 AM,43680.25,"2,873,277 KByte",2942235573,"6,539 kbit/s",817355.7723,"2,314,181 KByte",2369721526,"5,266 kbit/s",658310.8387,"559,096 KByte",572514047.3,"1,272 kbit/s",159044.9336,0%,0,100%,9999
03.08.2019 01:00:00 AM - 02:00:00 AM,43680.29167,"2,522,545 KByte",2583086578,"5,741 kbit/s",717581.8547,"2,033,036 KByte",2081829264,"4,627 kbit/s",578332.4947,"489,509 KByte",501257313.9,"1,114 kbit/s",139249.3601,0%,0,100%,9999
03.08.2019 02:00:00 AM - 03:00:00 AM,43680.33333,"4,131,931 KByte",4231097770,"9,403 kbit/s",1175399.621,"3,643,407 KByte",3730848290,"8,291 kbit/s",1036430.238,"488,525 KByte",500249479.4,"1,112 kbit/s",138969.3835,0%,0,100%,9999
03.08.2019 03:00:00 AM - 04:00:00 AM,43680.375,"5,841,243 KByte",5981432664,"13,293 kbit/s",1661638.312,"5,438,139 KByte",5568654169,"12,376 kbit/s",1546968.7,"403,104 KByte",412778494.5,917 kbit/s,114669.6117,0%,0,100%,9999
03.08.2019 04:00:00 AM - 05:00:00 AM,43680.41667,"4,367,084 KByte",4471893837,"9,938 kbit/s",1242296.257,"4,034,190 KByte",4131010239,"9,181 kbit/s",1147598.477,"332,894 KByte",340883598.4,758 kbit/s,94697.7799,0%,0,100%,9999
03.08.2019 05:00:00 AM - 06:00:00 AM,43680.45833,"3,358,769 KByte",3439379656,"7,644 kbit/s",955457.5512,"3,087,670 KByte",3161773762,"7,027 kbit/s",878338.8047,"271,100 KByte",277605894.4,617 kbit/s,77118.7466,0%,0,100%,9999
03.08.2019 06:00:00 AM - 07:00:00 AM,43680.5,"3,530,641 KByte",3615376643,"8,035 kbit/s",1004352.196,"2,977,660 KByte",3049123889,"6,776 kbit/s",847047.0923,"552,981 KByte",566252754,"1,258 kbit/s",157305.1035,0%,0,100%,9999
03.08.2019 07:00:00 AM - 08:00:00 AM,43680.54167,"8,080,616 KByte",8274550366,"18,389 kbit/s",2298671.384,"7,365,112 KByte",7541874315,"16,761 kbit/s",2095133.862,"715,504 KByte",732676050.5,"1,628 kbit/s",203537.5212,0%,0,100%,9999
03.08.2019 08:00:00 AM - 09:00:00 AM,43680.58333,"9,540,938 KByte",9769920886,"21,713 kbit/s",2714085.548,"8,442,337 KByte",8644952633,"19,213 kbit/s",2401569.191,"1,098,602 KByte",1124968253,"2,500 kbit/s",312516.3563,0%,0,100%,9999
03.08.2019 09:00:00 AM - 10:00:00 AM,43680.625,"12,609,554 KByte",12912183367,"28,696 kbit/s",3586996.591,"11,149,998 KByte",11417598018,"25,374 kbit/s",3171801.701,"1,459,556 KByte",1494585349,"3,322 kbit/s",415194.8899,0%,0,100%,9999
03.08.2019 10:00:00 AM - 11:00:00 AM,43680.66667,"14,429,904 KByte",14776221262,"32,839 kbit/s",4104847.977,"11,998,014 KByte",12285966413,"27,304 kbit/s",3413052.869,"2,431,890 KByte",2490254849,"5,534 kbit/s",691795.1077,0%,0,100%,9999
03.08.2019 11:00:00 AM - 12:00:00 PM,43680.70833,"16,637,262 KByte",17036556768,"37,862 kbit/s",4732771.278,"13,606,239 KByte",13932788864,"30,964 kbit/s",3870541.674,"3,031,023 KByte",3103767904,"6,898 kbit/s",862229.6036,0%,0,100%,9999
03.08.2019 12:00:00 PM - 01:00:00 PM,43680.75,"16,259,381 KByte",16649606493,"37,002 kbit/s",4625263.283,"13,688,540 KByte",14017064542,"31,152 kbit/s",3893942.718,"2,570,842 KByte",2632541951,"5,851 kbit/s",731320.5649,0%,0,100%,9999
03.08.2019 01:00:00 PM - 02:00:00 PM,43680.79167,"13,650,716 KByte",13978333393,"31,066 kbit/s",3883204.774,"12,383,485 KByte",12680688913,"28,182 kbit/s",3522716.932,"1,267,231 KByte",1297644480,"2,884 kbit/s",360487.842,0%,0,100%,9999
03.08.2019 02:00:00 PM - 03:00:00 PM,43680.83333,"9,124,813 KByte",9343808190,"20,766 kbit/s",2595711.374,"8,311,934 KByte",8511420881,"18,916 kbit/s",2364474.05,"812,878 KByte",832387308.8,"1,850 kbit/s",231237.3243,0%,0,100%,9999
03.08.2019 03:00:00 PM - 04:00:00 PM,43680.875,"12,674,672 KByte",12978864157,"28,844 kbit/s",3605520.473,"11,771,348 KByte",12053860228,"26,788 kbit/s",3348554.951,"903,324 KByte",925003928.9,"2,056 kbit/s",256965.522,0%,0,100%,9999
03.08.2019 04:00:00 PM - 05:00:00 PM,43680.91667,"5,874,153 KByte",6015132404,"13,368 kbit/s",1671014.005,"5,213,882 KByte",5339015507,"11,866 kbit/s",1483187.582,"660,270 KByte",676116896.4,"1,503 kbit/s",187826.4229,0%,0,100%,9999
03.08.2019 05:00:00 PM - 06:00:00 PM,43680.95833,"7,432,863 KByte",7611251958,"16,915 kbit/s",2114436.352,"6,788,368 KByte",6951289065,"15,449 kbit/s",1931096.011,"644,495 KByte",659962892.4,"1,467 kbit/s",183340.3411,0%,0,100%,9999
03.08.2019 06:00:00 PM - 07:00:00 PM,43681,"5,122,430 KByte",5245368506,"11,657 kbit/s",1457160.142,"4,576,661 KByte",4686500730,"10,415 kbit/s",1301907.018,"545,769 KByte",558867775.8,"1,242 kbit/s",155253.1241,0%,0,100%,9999
03.08.2019 07:00:00 PM - 08:00:00 PM,43681.04167,"9,755,589 KByte",9989722682,"22,201 kbit/s",2775154.23,"7,161,972 KByte",7333859037,"16,299 kbit/s",2037352.845,"2,593,617 KByte",2655863645,"5,902 kbit/s",737801.3848,0%,0,100%,9999
03.08.2019 08:00:00 PM - 09:00:00 PM,43681.08333,"7,133,996 KByte",7305212111,"16,235 kbit/s",2029377.79,"6,219,290 KByte",6368552896,"14,153 kbit/s",1769175.159,"914,706 KByte",936659214.8,"2,082 kbit/s",260202.6304,0%,0,100%,9999
03.08.2019 09:00:00 PM - 10:00:00 PM,43681.125,"6,941,053 KByte",7107638711,"15,796 kbit/s",1974514.114,"6,133,015 KByte",6280207733,"13,957 kbit/s",1744652.382,"808,038 KByte",827430977.6,"1,839 kbit/s",229861.7319,0%,0,100%,9999
03.08.2019 10:00:00 PM - 11:00:00 PM,43681.16667,"4,993,178 KByte",5113014271,"11,363 kbit/s",1420392.217,"4,513,329 KByte",4621648947,"10,271 kbit/s",1283891.232,"479,849 KByte",491365324.1,"1,092 kbit/s",136500.9846,0%,0,100%,9999
03.08.2019 11:00:00 PM - 12:00:00 AM,43681.20833,"5,206,829 KByte",5331792946,"11,849 kbit/s",1481177.028,"4,768,905 KByte",4883358629,"10,853 kbit/s",1356601.558,"437,924 KByte",448434316.3,997 kbit/s,124575.4691,0%,0,100%,9999
04.08.2019 12:00:00 AM - 01:00:00 AM,43681.25,"2,898,336 KByte",2967895896,"6,596 kbit/s",824479.6528,"2,534,864 KByte",2595700530,"5,769 kbit/s",721084.0093,"363,472 KByte",372195366,827 kbit/s,103395.6435,0%,0,100%,9999
04.08.2019 01:00:00 AM - 02:00:00 AM,43681.29167,"2,977,307 KByte",3048762551,"6,776 kbit/s",846951.4183,"2,679,991 KByte",2744311179,"6,099 kbit/s",762374.3097,"297,316 KByte",304451372,677 kbit/s,84577.1086,0%,0,100%,9999
04.08.2019 02:00:00 AM - 03:00:00 AM,43681.33333,"2,767,549 KByte",2833970322,"6,298 kbit/s",787275.2108,"2,459,790 KByte",2518825297,"5,598 kbit/s",699728.117,"307,759 KByte",315145024.5,700 kbit/s,87547.0938,0%,0,100%,9999
04.08.2019 03:00:00 AM - 04:00:00 AM,43681.375,"2,169,570 KByte",2221640038,"4,937 kbit/s",617173.664,"1,982,885 KByte",2030474371,"4,513 kbit/s",564067.6644,"186,685 KByte",191165667,425 kbit/s,53105.9997,0%,0,100%,9999
04.08.2019 04:00:00 AM - 05:00:00 AM,43681.41667,"1,550,498 KByte",1587709613,"3,529 kbit/s",441070.8796,"1,396,528 KByte",1430045065,"3,178 kbit/s",397271.1568,"153,969 KByte",157664548.1,350 kbit/s,43799.7228,0%,0,100%,9999
04.08.2019 05:00:00 AM - 06:00:00 AM,43681.45833,"1,381,208 KByte",1414357156,"3,143 kbit/s",392909.7301,"1,221,453 KByte",1250767562,"2,780 kbit/s",347464.3894,"159,755 KByte",163589593.2,364 kbit/s,45445.3408,0%,0,100%,9999
04.08.2019 06:00:00 AM - 07:00:00 AM,43681.5,"1,601,157 KByte",1639584382,"3,644 kbit/s",455480.5933,"1,387,202 KByte",1420495130,"3,157 kbit/s",394617.0575,"213,954 KByte",219089252.6,487 kbit/s,60863.5358,0%,0,100%,9999
04.08.2019 07:00:00 AM - 08:00:00 AM,43681.54167,"2,631,669 KByte",2694829542,"5,989 kbit/s",748628.227,"2,427,353 KByte",2485609373,"5,524 kbit/s",690506.5084,"204,317 KByte",209220169,465 kbit/s,58121.7185,0%,0,100%,9999
04.08.2019 08:00:00 AM - 09:00:00 AM,43681.58333,"1,860,205 KByte",1904850350,"4,233 kbit/s",529164.7846,"1,608,886 KByte",1647499516,"3,661 kbit/s",457673.08,"251,319 KByte",257350834,572 kbit/s,71491.7047,0%,0,100%,9999
04.08.2019 09:00:00 AM - 10:00:00 AM,43681.625,"2,937,106 KByte",3007596984,"6,684 kbit/s",835515.5539,"2,638,197 KByte",2701514007,"6,004 kbit/s",750485.1826,"298,909 KByte",306082977.2,680 kbit/s,85030.3713,0%,0,100%,9999
04.08.2019 10:00:00 AM - 11:00:00 AM,43681.66667,"1,781,638 KByte",1824397244,"4,055 kbit/s",506820.655,"1,436,951 KByte",1471438197,"3,270 kbit/s",408768.032,"344,687 KByte",352959046.4,784 kbit/s,98052.623,0%,0,100%,9999
04.08.2019 11:00:00 AM - 12:00:00 PM,43681.70833,"2,063,045 KByte",2112557609,"4,695 kbit/s",586867.2033,"1,626,233 KByte",1665262284,"3,701 kbit/s",462608.8374,"436,812 KByte",447295324.9,994 kbit/s,124258.3659,0%,0,100%,9999
04.08.2019 12:00:00 PM - 01:00:00 PM,43681.75,"2,923,622 KByte",2993789342,"6,653 kbit/s",831686.6988,"2,426,228 KByte",2484457472,"5,522 kbit/s",690192.2605,"497,394 KByte",509331869.6,"1,132 kbit/s",141494.4383,0%,0,100%,9999
04.08.2019 01:00:00 PM - 02:00:00 PM,43681.79167,"2,734,778 KByte",2800412504,"6,224 kbit/s",777961.5142,"2,081,861 KByte",2131825745,"4,738 kbit/s",592226.4605,"652,917 KByte",668586758.4,"1,486 kbit/s",185735.0538,0%,0,100%,9999
04.08.2019 02:00:00 PM - 03:00:00 PM,43681.83333,"2,859,037 KByte",2927653845,"6,506 kbit/s",813300.4359,"2,323,190 KByte",2378947010,"5,287 kbit/s",660870.0149,"535,847 KByte",548706835,"1,219 kbit/s",152430.421,0%,0,100%,9999
04.08.2019 03:00:00 PM - 04:00:00 PM,43681.875,"3,794,745 KByte",3885819017,"8,636 kbit/s",1079478.131,"3,236,336 KByte",3314008363,"7,365 kbit/s",920629.4832,"558,409 KByte",571810653.3,"1,271 kbit/s",158848.6475,0%,0,100%,9999
04.08.2019 04:00:00 PM - 05:00:00 PM,43681.91667,"3,443,274 KByte",3525912162,"7,836 kbit/s",979498.9491,"2,909,587 KByte",2979417502,"6,621 kbit/s",827682.6471,"533,686 KByte",546494660.3,"1,215 kbit/s",151816.302,0%,0,100%,9999
04.08.2019 05:00:00 PM - 06:00:00 PM,43681.95833,"3,490,986 KByte",3574769201,"7,945 kbit/s",993068.6833,"2,948,702 KByte",3019470780,"6,710 kbit/s",838807.1238,"542,284 KByte",555298421.2,"1,234 kbit/s",154261.5596,0%,0,100%,9999
04.08.2019 06:00:00 PM - 07:00:00 PM,43682,"1,880,619 KByte",1925754360,"4,280 kbit/s",534973.3758,"1,309,292 KByte",1340714927,"2,980 kbit/s",372449.7814,"571,328 KByte",585039433.2,"1,300 kbit/s",162523.5944,0%,0,100%,9999
04.08.2019 07:00:00 PM - 08:00:00 PM,43682.04167,"2,390,239 KByte",2447604674,"5,440 kbit/s",679946.8495,"1,702,253 KByte",1743107079,"3,874 kbit/s",484236.7639,"687,986 KByte",704497595.4,"1,566 kbit/s",195710.0857,0%,0,100%,9999
04.08.2019 08:00:00 PM - 09:00:00 PM,43682.08333,"4,946,571 KByte",5065288218,"11,257 kbit/s",1407137.858,"4,168,717 KByte",4268765868,"9,487 kbit/s",1185863.825,"777,854 KByte",796522350.3,"1,770 kbit/s",221274.0333,0%,0,100%,9999
04.08.2019 09:00:00 PM - 10:00:00 PM,43682.125,"4,800,483 KByte",4915694833,"10,925 kbit/s",1365569.411,"3,980,885 KByte",4076425780,"9,059 kbit/s",1132422.281,"819,599 KByte",839269052.9,"1,865 kbit/s",233147.1309,0%,0,100%,9999
04.08.2019 10:00:00 PM - 11:00:00 PM,43682.16667,"3,797,356 KByte",3888492409,"8,642 kbit/s",1080232.801,"2,765,431 KByte",2831801239,"6,293 kbit/s",786681.3825,"1,031,925 KByte",1056691170,"2,348 kbit/s",293551.4185,0%,0,100%,9999
04.08.2019 11:00:00 PM - 12:00:00 AM,43682.20833,"3,210,840 KByte",3287900670,"7,307 kbit/s",913386.9315,"2,412,749 KByte",2470654775,"5,491 kbit/s",686354.0022,"798,092 KByte",817245895,"1,816 kbit/s",227032.9293,0%,0,100%,9999
05.08.2019 12:00:00 AM - 01:00:00 AM,43682.25,"2,935,531 KByte",3005983715,"6,681 kbit/s",835065.0652,"2,158,487 KByte",2210290234,"4,912 kbit/s",614020.6778,"777,044 KByte",795693481.2,"1,768 kbit/s",221044.3874,0%,0,100%,9999
05.08.2019 01:00:00 AM - 02:00:00 AM,43682.29167,"1,966,127 KByte",2013314077,"4,474 kbit/s",559294.3038,"1,499,039 KByte",1535016184,"3,411 kbit/s",426424.1816,"467,088 KByte",478297893.7,"1,063 kbit/s",132870.1222,0%,0,100%,9999
05.08.2019 02:00:00 AM - 03:00:00 AM,43682.33333,"2,140,019 KByte",2191379608,"4,870 kbit/s",608770.6707,"1,495,516 KByte",1531407968,"3,403 kbit/s",425428.9181,"644,504 KByte",659971640,"1,467 kbit/s",183341.7526,0%,0,100%,9999
05.08.2019 03:00:00 AM - 04:00:00 AM,43682.375,"1,907,662 KByte",1953446247,"4,341 kbit/s",542669.1799,"1,515,608 KByte",1551982538,"3,449 kbit/s",431142.189,"392,054 KByte",401463709.3,892 kbit/s,111526.991,0%,0,100%,9999
05.08.2019 04:00:00 AM - 05:00:00 AM,43682.41667,"3,197,582 KByte",3274323854,"7,277 kbit/s",909605.151,"2,530,393 KByte",2591122624,"5,758 kbit/s",719812.2698,"667,189 KByte",683201230,"1,518 kbit/s",189792.8811,0%,0,100%,9999
05.08.2019 05:00:00 AM - 06:00:00 AM,43682.45833,"1,860,559 KByte",1905212027,"4,234 kbit/s",529272.6096,"1,602,260 KByte",1640714743,"3,646 kbit/s",455794.6104,"258,298 KByte",264497284.5,588 kbit/s,73477.9993,0%,0,100%,9999
05.08.2019 06:00:00 AM - 07:00:00 AM,43682.5,"4,506,745 KByte",4614907162,"10,256 kbit/s",1282029.053,"3,946,812 KByte",4041535487,"8,982 kbit/s",1122745.427,"559,933 KByte",573371675.6,"1,274 kbit/s",159283.626,0%,0,100%,9999
05.08.2019 07:00:00 AM - 08:00:00 AM,43682.54167,"20,830,885 KByte",21330826578,"47,406 kbit/s",5925723.415,"18,663,948 KByte",19111882278,"42,474 kbit/s",5309298.63,"2,166,938 KByte",2218944300,"4,931 kbit/s",616424.7855,0%,0,100%,9999
05.08.2019 08:00:00 AM - 09:00:00 AM,43682.58333,"26,159,628 KByte",26787459175,"59,532 kbit/s",7441560.341,"22,485,485 KByte",23025136796,"51,171 kbit/s",6396386.597,"3,674,143 KByte",3762322378,"8,361 kbit/s",1045173.744,0%,0,100%,9999
05.08.2019 09:00:00 AM - 10:00:00 AM,43682.625,"37,545,707 KByte",38446803997,"85,445 kbit/s",10680617.17,"32,435,817 KByte",33214277050,"73,816 kbit/s",9227008.248,"5,109,890 KByte",5232526947,"11,629 kbit/s",1453608.917,0%,0,100%,9999
05.08.2019 10:00:00 AM - 11:00:00 AM,43682.66667,"44,641,298 KByte",45712688651,"101,591 kbit/s",12698886.21,"34,036,776 KByte",34853658758,"77,458 kbit/s",9682271.152,"10,604,521 KByte",10859029892,"24,133 kbit/s",3016615.059,0%,0,100%,9999
05.08.2019 11:00:00 AM - 12:00:00 PM,43682.70833,"47,851,849 KByte",49000293709,"108,898 kbit/s",13612251.43,"40,674,128 KByte",41650307106,"92,563 kbit/s",11570429.67,"7,177,721 KByte",7349986602,"16,335 kbit/s",2041821.753,0%,0,100%,9999
05.08.2019 12:00:00 PM - 01:00:00 PM,43682.75,"57,008,905 KByte",58377118677,"129,739 kbit/s",16217397.94,"47,396,393 KByte",48533906328,"107,863 kbit/s",13482914.03,"9,612,512 KByte",9843212349,"21,876 kbit/s",2734483.909,0%,0,100%,9999
05.08.2019 01:00:00 PM - 02:00:00 PM,43682.79167,"39,049,697 KByte",39986889550,"88,867 kbit/s",11108364.16,"33,835,509 KByte",34647560925,"77,001 kbit/s",9625097.834,"5,214,188 KByte",5339328625,"11,866 kbit/s",1483266.326,0%,0,100%,9999
05.08.2019 02:00:00 PM - 03:00:00 PM,43682.83333,"40,197,931 KByte",41162680956,"91,480 kbit/s",11435030.96,"34,252,015 KByte",35074063800,"77,949 kbit/s",9743607.467,"5,945,915 KByte",6088617156,"13,531 kbit/s",1691423.495,0%,0,100%,9999
05.08.2019 03:00:00 PM - 04:00:00 PM,43682.875,"39,804,893 KByte",40760210688,"90,585 kbit/s",11323129.98,"34,983,369 KByte",35822970069,"79,613 kbit/s",9951571.387,"4,821,524 KByte",4937240619,"10,972 kbit/s",1371558.595,0%,0,100%,9999
05.08.2019 04:00:00 PM - 05:00:00 PM,43682.91667,"43,229,294 KByte",44266796557,"98,378 kbit/s",12297288.83,"38,412,554 KByte",39334455615,"87,417 kbit/s",10927087.56,"4,816,739 KByte",4932340942,"10,962 kbit/s",1370201.277,0%,0,100%,9999
05.08.2019 05:00:00 PM - 06:00:00 PM,43682.95833,"41,836,737 KByte",42840818451,"95,208 kbit/s",11900987.69,"32,915,435 KByte",33705405697,"74,906 kbit/s",9363210.899,"8,921,302 KByte",9135412754,"20,302 kbit/s",2537776.79,0%,0,100%,9999
05.08.2019 06:00:00 PM - 07:00:00 PM,43683,"38,949,798 KByte",39884593291,"88,640 kbit/s",11079977.02,"28,380,986 KByte",29062129393,"64,588 kbit/s",8073486.511,"10,568,812 KByte",10822463898,"24,052 kbit/s",3006490.513,0%,0,100%,9999
05.08.2019 07:00:00 PM - 08:00:00 PM,43683.04167,"21,988,641 KByte",22516368634,"50,041 kbit/s",6255085.475,"18,103,047 KByte",18537520562,"41,198 kbit/s",5149754.718,"3,885,594 KByte",3978848072,"8,843 kbit/s",1105330.757,0%,0,100%,9999
05.08.2019 08:00:00 PM - 09:00:00 PM,43683.08333,"15,215,590 KByte",15580764081,"34,627 kbit/s",4328374.767,"13,700,411 KByte",14029220808,"31,179 kbit/s",3897352.211,"1,515,179 KByte",1551543273,"3,448 kbit/s",431022.5556,0%,0,100%,9999
05.08.2019 09:00:00 PM - 10:00:00 PM,43683.125,"10,768,318 KByte",11026757834,"24,506 kbit/s",3063260.577,"9,647,342 KByte",9878877752,"21,955 kbit/s",2744376.654,"1,120,977 KByte",1147880082,"2,551 kbit/s",318883.9234,0%,0,100%,9999
05.08.2019 10:00:00 PM - 11:00:00 PM,43683.16667,"5,978,013 KByte",6121485594,"13,604 kbit/s",1700554.378,"5,113,781 KByte",5236511495,"11,638 kbit/s",1454707.752,"864,233 KByte",884974098.9,"1,967 kbit/s",245846.6258,0%,0,100%,9999
05.08.2019 11:00:00 PM - 12:00:00 AM,43683.20833,"2,633,142 KByte",2696337319,"5,992 kbit/s",749045.0091,"2,118,015 KByte",2168847080,"4,820 kbit/s",602507.7312,"515,127 KByte",527490239.2,"1,172 kbit/s",146537.2779,0%,0,100%,9999
06.08.2019 12:00:00 AM - 01:00:00 AM,43683.25,"2,482,716 KByte",2542301209,"5,650 kbit/s",706249.7108,"2,081,156 KByte",2131104006,"4,736 kbit/s",592019.3809,"401,560 KByte",411197203.1,914 kbit/s,114230.3299,0%,0,100%,9999
06.08.2019 01:00:00 AM - 02:00:00 AM,43683.29167,"2,074,495 KByte",2124282613,"4,721 kbit/s",590124.4022,"1,755,686 KByte",1797822165,"3,995 kbit/s",499433.8907,"318,809 KByte",326460447.9,726 kbit/s,90690.5115,0%,0,100%,9999
06.08.2019 02:00:00 AM - 03:00:00 AM,43683.33333,"2,613,160 KByte",2675876065,"5,947 kbit/s",743364.9837,"2,393,078 KByte",2450511381,"5,446 kbit/s",680758.1176,"220,083 KByte",225364684,501 kbit/s,62606.8662,0%,0,100%,9999
06.08.2019 03:00:00 AM - 04:00:00 AM,43683.375,"1,526,264 KByte",1562894122,"3,473 kbit/s",434171.0249,"1,310,988 KByte",1342451475,"2,983 kbit/s",372932.1933,"215,276 KByte",220442647,490 kbit/s,61238.8316,0%,0,100%,9999
06.08.2019 04:00:00 AM - 05:00:00 AM,43683.41667,"1,445,225 KByte",1479910265,"3,289 kbit/s",411117.0184,"1,267,061 KByte",1297470343,"2,883 kbit/s",360435.4612,"178,164 KByte",182439922.1,405 kbit/s,50681.5573,0%,0,100%,9999
06.08.2019 05:00:00 AM - 06:00:00 AM,43683.45833,"3,641,299 KByte",3728690012,"8,287 kbit/s",1035822.035,"3,402,936 KByte",3484606399,"7,744 kbit/s",968016.1343,"238,363 KByte",244083612.7,542 kbit/s,67805.9006,0%,0,100%,9999
06.08.2019 06:00:00 AM - 07:00:00 AM,43683.5,"5,586,779 KByte",5720861979,"12,714 kbit/s",1589260.766,"5,076,293 KByte",5198124339,"11,552 kbit/s",1444043.765,"510,486 KByte",522737639.8,"1,162 kbit/s",145217.0014,0%,0,100%,9999
06.08.2019 07:00:00 AM - 08:00:00 AM,43683.54167,"18,697,514 KByte",19146253997,"42,551 kbit/s",5318832.35,"17,294,899 KByte",17709977071,"39,359 kbit/s",4919834.395,"1,402,614 KByte",1436276927,"3,192 kbit/s",398997.9545,0%,0,100%,9999
06.08.2019 08:00:00 AM - 09:00:00 AM,43683.58333,"21,338,303 KByte",21850421812,"48,561 kbit/s",6070101.179,"18,739,860 KByte",19189616983,"42,647 kbit/s",5330923.022,"2,598,442 KByte",2660804829,"5,913 kbit/s",739178.1571,0%,0,100%,9999
06.08.2019 09:00:00 AM - 10:00:00 AM,43683.625,"37,555,112 KByte",38456434756,"85,466 kbit/s",10683203.58,"34,675,352 KByte",35507560794,"78,912 kbit/s",9864005.932,"2,879,760 KByte",2948873962,"6,554 kbit/s",819197.6471,0%,0,100%,9999
06.08.2019 10:00:00 AM - 11:00:00 AM,43683.66667,"45,920,683 KByte",47022778888,"104,503 kbit/s",13062899.03,"42,355,630 KByte",43372164809,"96,390 kbit/s",12048760.68,"3,565,053 KByte",3650614079,"8,113 kbit/s",1014138.344,0%,0,100%,9999
06.08.2019 11:00:00 AM - 12:00:00 PM,43683.70833,"57,080,285 KByte",58450212076,"129,899 kbit/s",16237387.83,"51,657,071 KByte",52896840893,"117,557 kbit/s",14694669.02,"5,423,214 KByte",5553371183,"12,342 kbit/s",1542718.81,0%,0,100%,9999
06.08.2019 12:00:00 PM - 01:00:00 PM,43683.75,"44,166,115 KByte",45226101416,"100,511 kbit/s",12563852.94,"40,639,516 KByte",41614864074,"92,485 kbit/s",11560647.85,"3,526,599 KByte",3611237342,"8,026 kbit/s",1003205.084,0%,0,100%,9999
06.08.2019 01:00:00 PM - 02:00:00 PM,43683.79167,"43,301,580 KByte",44340817857,"98,541 kbit/s",12317646.59,"38,984,406 KByte",39920031549,"88,717 kbit/s",11089575.35,"4,317,174 KByte",4420786308,"9,825 kbit/s",1228071.245,0%,0,100%,9999
06.08.2019 02:00:00 PM - 03:00:00 PM,43683.83333,"35,448,663 KByte",36299431297,"80,672 kbit/s",10084015.7,"30,935,255 KByte",31677700644,"70,401 kbit/s",8800094.631,"4,513,409 KByte",4621730653,"10,271 kbit/s",1283921.064,0%,0,100%,9999
